#NAME?;NIKKEI 225 STOCK AVERAGE - PRICE INDEX
23.05.55;349,89
24.05.55;349,49
25.05.55;347,96
26.05.55;347,57
27.05.55;347,69
30.05.55;348,6
31.05.55;349,93
01.06.55;353,19
02.06.55;354,21
03.06.55;358,11
06.06.55;358,41
07.06.55;360,86
08.06.55;360,78
09.06.55;361,2
10.06.55;360,06
13.06.55;354,44
14.06.55;354,35
15.06.55;352,87
16.06.55;352,96
17.06.55;354,3
20.06.55;353,47
21.06.55;353,18
22.06.55;351,37
23.06.55;350,77
24.06.55;348,05
27.06.55;350,26
28.06.55;348,82
29.06.55;348,91
30.06.55;352,47
01.07.55;352,14
04.07.55;353,78
05.07.55;353,82
06.07.55;355,23
07.07.55;356,79
08.07.55;357,46
11.07.55;356,85
12.07.55;356,53
13.07.55;354,07
14.07.55;353,89
15.07.55;354,84
18.07.55;353,49
19.07.55;352,17
20.07.55;351,92
21.07.55;351,52
22.07.55;351,25
25.07.55;353,42
26.07.55;355,4
27.07.55;356,7
28.07.55;361,64
29.07.55;365,69
01.08.55;365,67
02.08.55;367,22
03.08.55;367,37
04.08.55;370,49
05.08.55;370,29
08.08.55;368,4
09.08.55;369,09
10.08.55;370,19
11.08.55;372,98
12.08.55;375,54
15.08.55;378,13
16.08.55;381,07
17.08.55;380,28
18.08.55;379,09
19.08.55;382,41
22.08.55;383,19
23.08.55;382,05
24.08.55;383,71
25.08.55;387,24
26.08.55;387,16
29.08.55;383,11
30.08.55;384,57
31.08.55;387,12
01.09.55;387,46
02.09.55;389,92
05.09.55;386,54
06.09.55;384,18
07.09.55;384
08.09.55;384,34
09.09.55;383,13
12.09.55;383,55
13.09.55;385,64
14.09.55;386,36
15.09.55;387,2
16.09.55;389,84
19.09.55;389,66
20.09.55;388,79
21.09.55;388,94
22.09.55;387,18
23.09.55;386,45
26.09.55;385,39
27.09.55;379,14
28.09.55;380,11
29.09.55;383,21
30.09.55;388,42
03.10.55;385,57
04.10.55;387,07
05.10.55;389,83
06.10.55;394,56
07.10.55;397,57
10.10.55;397,34
11.10.55;395,69
12.10.55;401,26
13.10.55;403,12
14.10.55;402,44
17.10.55;407,19
18.10.55;408,35
19.10.55;409,88
20.10.55;410,29
21.10.55;408
24.10.55;405,81
25.10.55;404,57
26.10.55;404,34
27.10.55;404,05
28.10.55;406,87
31.10.55;409,17
01.11.55;410,36
02.11.55;408,49
03.11.55;408,49
04.11.55;405,67
07.11.55;406,34
08.11.55;406,18
09.11.55;400,03
10.11.55;396,84
11.11.55;401,24
14.11.55;402,44
15.11.55;401,44
16.11.55;399,25
17.11.55;400,56
18.11.55;400,49
21.11.55;402,53
22.11.55;403,01
23.11.55;403,01
24.11.55;401,68
25.11.55;398,89
28.11.55;394,88
29.11.55;395,3
30.11.55;393,28
01.12.55;398,11
02.12.55;399,88
05.12.55;402,09
06.12.55;401,96
07.12.55;401,22
08.12.55;402,42
09.12.55;405,24
12.12.55;407,03
13.12.55;409,06
14.12.55;410,43
15.12.55;410,64
16.12.55;410,63
19.12.55;412,91
20.12.55;413,89
21.12.55;412,77
22.12.55;412,76
23.12.55;415,2
26.12.55;423,19
27.12.55;422,68
28.12.55;425,69
29.12.55;425,69
30.12.55;425,69
02.01.56;425,69
03.01.56;425,69
04.01.56;428,59
05.01.56;427,89
06.01.56;430,57
09.01.56;423,26
10.01.56;426,73
11.01.56;426,87
12.01.56;427,38
13.01.56;427,31
16.01.56;428,08
17.01.56;429,02
18.01.56;431,14
19.01.56;431,6
20.01.56;427,33
23.01.56;424,1
24.01.56;422,09
25.01.56;420,14
26.01.56;422,7
27.01.56;423,85
30.01.56;424,25
31.01.56;423,46
01.02.56;425,84
02.02.56;427,93
03.02.56;430,64
06.02.56;430,3
07.02.56;428,02
08.02.56;425,99
09.02.56;427,14
10.02.56;427,57
13.02.56;426,15
14.02.56;423,62
15.02.56;422,5
16.02.56;423,97
17.02.56;426,95
20.02.56;430,56
21.02.56;430,98
22.02.56;433,38
23.02.56;433,17
24.02.56;433,53
27.02.56;435,18
28.02.56;437,61
29.02.56;439,39
01.03.56;441,78
02.03.56;441,58
05.03.56;440,43
06.03.56;440,17
07.03.56;441,74
08.03.56;444,47
09.03.56;444,68
12.03.56;443,22
13.03.56;442,62
14.03.56;443,41
15.03.56;443,01
16.03.56;442,85
19.03.56;442,55
20.03.56;442,01
21.03.56;442,01
22.03.56;441,28
23.03.56;440,83
26.03.56;444,25
27.03.56;447,12
28.03.56;448,69
29.03.56;450,21
30.03.56;454,56
02.04.56;462,41
03.04.56;463,85
04.04.56;458,74
05.04.56;461,72
06.04.56;464,4
09.04.56;468,07
10.04.56;467,69
11.04.56;466,58
12.04.56;471,33
13.04.56;474,6
16.04.56;475,86
17.04.56;471,59
18.04.56;474,69
19.04.56;477,95
20.04.56;478,35
23.04.56;480,78
24.04.56;482,71
25.04.56;474,78
26.04.56;476,22
27.04.56;475,23
30.04.56;473,34
01.05.56;476,03
02.05.56;480,03
03.05.56;480,03
04.05.56;482,2
07.05.56;479,81
08.05.56;476,72
09.05.56;475,6
10.05.56;473,95
11.05.56;472,94
14.05.56;472,79
15.05.56;472,1
16.05.56;475,73
17.05.56;476,69
18.05.56;480,52
21.05.56;481,27
22.05.56;484,07
23.05.56;486,14
24.05.56;490,02
25.05.56;488,09
28.05.56;484,38
29.05.56;486,04
30.05.56;486,86
31.05.56;488,43
01.06.56;491,03
04.06.56;493,47
05.06.56;495,41
06.06.56;500,7
07.06.56;497,52
08.06.56;501,98
11.06.56;496,92
12.06.56;497,04
13.06.56;500,45
14.06.56;500,49
15.06.56;503,24
18.06.56;505,75
19.06.56;507,09
20.06.56;509,52
21.06.56;512,25
22.06.56;509,98
25.06.56;511,5
26.06.56;509,27
27.06.56;502,96
28.06.56;502,58
29.06.56;502,83
02.07.56;482,87
03.07.56;485
04.07.56;488,6
05.07.56;490,29
06.07.56;491,18
09.07.56;492,8
10.07.56;493,98
11.07.56;494,61
12.07.56;499,25
13.07.56;500,34
16.07.56;501,6
17.07.56;502,92
18.07.56;502,47
19.07.56;499,66
20.07.56;497,86
23.07.56;497,55
24.07.56;498,44
25.07.56;499,39
26.07.56;499,93
27.07.56;500,41
30.07.56;501,98
31.07.56;500,34
01.08.56;501,43
02.08.56;502,32
03.08.56;503,89
06.08.56;507,31
07.08.56;506,37
08.08.56;503,78
09.08.56;503,15
10.08.56;502,98
13.08.56;502,12
14.08.56;501,86
15.08.56;500,74
16.08.56;500,43
17.08.56;500,22
20.08.56;503,83
21.08.56;504,96
22.08.56;505,83
23.08.56;504,25
24.08.56;503,42
27.08.56;501,3
28.08.56;499,12
29.08.56;493,79
30.08.56;493,86
31.08.56;493,69
03.09.56;489,78
04.09.56;485,4
05.09.56;486,82
06.09.56;491,19
07.09.56;490,82
10.09.56;486,8
11.09.56;482,95
12.09.56;482,7
13.09.56;482,74
14.09.56;485,01
17.09.56;486,33
18.09.56;486,33
19.09.56;485,11
20.09.56;484,47
21.09.56;487,02
24.09.56;487,92
25.09.56;488,11
26.09.56;483,26
27.09.56;488,12
28.09.56;490,55
01.10.56;492,54
02.10.56;492,86
03.10.56;492,33
04.10.56;490,08
05.10.56;487,15
08.10.56;487,78
09.10.56;489,09
10.10.56;489,98
11.10.56;490,49
12.10.56;493,52
15.10.56;494,73
16.10.56;494,23
17.10.56;494,67
18.10.56;498,14
19.10.56;496,43
22.10.56;495,57
23.10.56;497,9
24.10.56;501,53
25.10.56;505,12
26.10.56;504,72
29.10.56;506,32
30.10.56;508,98
31.10.56;508,16
01.11.56;514,1
02.11.56;520,44
05.11.56;515,3
06.11.56;518,16
07.11.56;513,25
08.11.56;512,94
09.11.56;514,78
12.11.56;519,34
13.11.56;525,16
14.11.56;526,58
15.11.56;534,56
16.11.56;538,25
19.11.56;534,88
20.11.56;544,59
21.11.56;542,41
22.11.56;549,42
23.11.56;549,42
26.11.56;544,9
27.11.56;547,82
28.11.56;554,96
29.11.56;550,92
30.11.56;556,58
03.12.56;558,3
04.12.56;562,4
05.12.56;560,26
06.12.56;566,3
07.12.56;562,05
10.12.56;554,77
11.12.56;559,43
12.12.56;558,9
13.12.56;554,65
14.12.56;549,74
17.12.56;542,91
18.12.56;552,85
19.12.56;551,53
20.12.56;551,91
21.12.56;550
24.12.56;550,61
25.12.56;552,06
26.12.56;551,81
27.12.56;547,38
28.12.56;549,14
31.12.56;549,14
01.01.57;549,14
02.01.57;549,14
03.01.57;549,14
04.01.57;549,45
07.01.57;559,01
08.01.57;565,77
09.01.57;563
10.01.57;568,34
11.01.57;571,15
14.01.57;574,2
15.01.57;574,2
16.01.57;577,27
17.01.57;583,64
18.01.57;580,86
21.01.57;586,01
22.01.57;582,78
23.01.57;583,86
24.01.57;578,55
25.01.57;572,37
28.01.57;576,39
29.01.57;575,82
30.01.57;572,07
31.01.57;567,78
01.02.57;568,97
04.02.57;576,5
05.02.57;577,05
06.02.57;582,54
07.02.57;582,97
08.02.57;581,49
11.02.57;585,72
12.02.57;587,88
13.02.57;583,39
14.02.57;585,1
15.02.57;575,78
18.02.57;572,56
19.02.57;562,99
20.02.57;562,13
21.02.57;565,29
22.02.57;565,96
25.02.57;562,91
26.02.57;565,63
27.02.57;570,54
28.02.57;571,64
01.03.57;569,75
04.03.57;570,42
05.03.57;570,52
06.03.57;567,28
07.03.57;564,66
08.03.57;561,14
11.03.57;560,88
12.03.57;562,17
13.03.57;566,95
14.03.57;568,17
15.03.57;566,57
18.03.57;564,93
19.03.57;564,94
20.03.57;567,84
21.03.57;567,84
22.03.57;570,82
25.03.57;560,27
26.03.57;567,96
27.03.57;567,11
28.03.57;570,32
29.03.57;581,78
01.04.57;590,6
02.04.57;587,33
03.04.57;585,4
04.04.57;589,07
05.04.57;588,32
08.04.57;584,57
09.04.57;585,4
10.04.57;581,03
11.04.57;581,72
12.04.57;585,01
15.04.57;586,14
16.04.57;585,42
17.04.57;584,26
18.04.57;585,24
19.04.57;585,9
22.04.57;588,84
23.04.57;593,47
24.04.57;594,81
25.04.57;590,85
26.04.57;591,91
29.04.57;591,91
30.04.57;589,69
01.05.57;589,97
02.05.57;593,56
03.05.57;593,56
06.05.57;590,05
07.05.57;588,6
08.05.57;565,65
09.05.57;554,71
10.05.57;558,36
13.05.57;559,39
14.05.57;550,03
15.05.57;542,09
16.05.57;539,76
17.05.57;534,38
20.05.57;520,33
21.05.57;537,26
22.05.57;532,91
23.05.57;534,29
24.05.57;535,45
27.05.57;527,41
28.05.57;523,76
29.05.57;514,34
30.05.57;512,63
31.05.57;520,44
03.06.57;517,19
04.06.57;517,01
05.06.57;518,73
06.06.57;518,85
07.06.57;518,9
10.06.57;520,07
11.06.57;523,28
12.06.57;524,46
13.06.57;529,88
14.06.57;531,68
17.06.57;530,3
18.06.57;530,4
19.06.57;530,69
20.06.57;531,7
21.06.57;530,12
24.06.57;527,76
25.06.57;525,64
26.06.57;521,15
27.06.57;520,83
28.06.57;522,68
01.07.57;515,86
02.07.57;511,81
03.07.57;505,56
04.07.57;503,81
05.07.57;503,96
08.07.57;507,71
09.07.57;508,95
10.07.57;514,75
11.07.57;515,01
12.07.57;510,44
15.07.57;499,13
16.07.57;495,82
17.07.57;493,7
18.07.57;491,2
19.07.57;489,95
22.07.57;487,09
23.07.57;484,92
24.07.57;478,28
25.07.57;472,43
26.07.57;472,7
29.07.57;477,85
30.07.57;486,98
31.07.57;486,16
01.08.57;488,57
02.08.57;498,7
05.08.57;495,7
06.08.57;497,94
07.08.57;500,16
08.08.57;499,33
09.08.57;504,83
12.08.57;503,71
13.08.57;502,64
14.08.57;506,56
15.08.57;512,86
16.08.57;512,16
19.08.57;513,86
20.08.57;517,05
21.08.57;522,67
22.08.57;520,03
23.08.57;518,79
26.08.57;522,65
27.08.57;528,34
28.08.57;528,82
29.08.57;530,54
30.08.57;529,49
02.09.57;526,52
03.09.57;528,35
04.09.57;533,05
05.09.57;537,2
06.09.57;537,85
09.09.57;538,44
10.09.57;538,87
11.09.57;539,57
12.09.57;535,91
13.09.57;532,78
16.09.57;529,1
17.09.57;532,54
18.09.57;532,13
19.09.57;529,84
20.09.57;531,17
23.09.57;531,17
24.09.57;532,22
25.09.57;529,21
26.09.57;523,13
27.09.57;527,12
30.09.57;529,35
01.10.57;534,39
02.10.57;533,99
03.10.57;539,59
04.10.57;537,98
07.10.57;530,07
08.10.57;529,97
09.10.57;516,98
10.10.57;517,34
11.10.57;508,82
14.10.57;506,03
15.10.57;518,28
16.10.57;517,78
17.10.57;517,58
18.10.57;516,46
21.10.57;511,28
22.10.57;508,81
23.10.57;507,86
24.10.57;509,18
25.10.57;508,58
28.10.57;510,38
29.10.57;510,03
30.10.57;509,77
31.10.57;510,81
01.11.57;515,4
04.11.57;513,46
05.11.57;511,79
06.11.57;511,82
07.11.57;512,53
08.11.57;511,13
11.11.57;507,7
12.11.57;507,58
13.11.57;503,18
14.11.57;499,43
15.11.57;504,82
18.11.57;501,49
19.11.57;497,2
20.11.57;497,62
21.11.57;499,01
22.11.57;501,02
25.11.57;500,87
26.11.57;499,27
27.11.57;494,03
28.11.57;491,72
29.11.57;489,7
02.12.57;494,01
03.12.57;494,88
04.12.57;493,35
05.12.57;492,38
06.12.57;493,91
09.12.57;498,2
10.12.57;497,57
11.12.57;498,79
12.12.57;503,03
13.12.57;502,25
16.12.57;500,13
17.12.57;492,97
18.12.57;491,61
19.12.57;486,77
20.12.57;484,21
23.12.57;485,25
24.12.57;484,04
25.12.57;481,78
26.12.57;472,58
27.12.57;471,53
30.12.57;471,53
31.12.57;471,53
01.01.58;471,53
02.01.58;471,53
03.01.58;471,53
06.01.58;481,61
07.01.58;492,2
08.01.58;495,05
09.01.58;500,36
10.01.58;503,35
13.01.58;511,37
14.01.58;513,49
15.01.58;513,49
16.01.58;513,03
17.01.58;511,53
20.01.58;504,76
21.01.58;503,16
22.01.58;504,07
23.01.58;505,64
24.01.58;507,71
27.01.58;512,27
28.01.58;514,29
29.01.58;518,56
30.01.58;524,25
31.01.58;522,7
03.02.58;530,15
04.02.58;524,58
05.02.58;531,33
06.02.58;530,75
07.02.58;525,79
10.02.58;525,13
11.02.58;527,68
12.02.58;526,91
13.02.58;528,84
14.02.58;530,73
17.02.58;533,85
18.02.58;531,96
19.02.58;529,83
20.02.58;525,45
21.02.58;526,44
24.02.58;528,58
25.02.58;530,38
26.02.58;532,8
27.02.58;528,47
28.02.58;528,16
03.03.58;526,07
04.03.58;523,3
05.03.58;525,54
06.03.58;529,53
07.03.58;531,19
10.03.58;536,46
11.03.58;537,85
12.03.58;536,73
13.03.58;539,31
14.03.58;534,29
17.03.58;532,07
18.03.58;528,88
19.03.58;525,48
20.03.58;522,22
21.03.58;522,22
24.03.58;524,51
25.03.58;523,55
26.03.58;524,09
27.03.58;516,64
28.03.58;522,49
31.03.58;529,98
01.04.58;529,73
02.04.58;531,32
03.04.58;533,85
04.04.58;542,76
07.04.58;546,43
08.04.58;544,12
09.04.58;543,15
10.04.58;541,72
11.04.58;539,29
14.04.58;539,58
15.04.58;538,13
16.04.58;539,22
17.04.58;541,86
18.04.58;547,2
21.04.58;553,1
22.04.58;556,47
23.04.58;555,84
24.04.58;557,1
25.04.58;557,62
28.04.58;558,31
29.04.58;558,31
30.04.58;556,57
01.05.58;561,05
02.05.58;563,63
05.05.58;563,63
06.05.58;556,73
07.05.58;560,71
08.05.58;564,39
09.05.58;565,95
12.05.58;563,14
13.05.58;564,4
14.05.58;564,02
15.05.58;558,97
16.05.58;555,27
19.05.58;557,61
20.05.58;558,95
21.05.58;559,44
22.05.58;562,26
23.05.58;560,93
26.05.58;556,11
27.05.58;556,64
28.05.58;555,91
29.05.58;556,08
30.05.58;559,97
02.06.58;565,14
03.06.58;566,39
04.06.58;565,24
05.06.58;569,31
06.06.58;567,75
09.06.58;566,96
10.06.58;565,5
11.06.58;567,1
12.06.58;569,2
13.06.58;571,98
16.06.58;573,72
17.06.58;574,71
18.06.58;579,13
19.06.58;584,59
20.06.58;581,1
23.06.58;583,96
24.06.58;580,36
25.06.58;578,99
26.06.58;578,29
27.06.58;582,36
30.06.58;584,42
01.07.58;586,56
02.07.58;584,18
03.07.58;578,27
04.07.58;566,59
07.07.58;579,24
08.07.58;574,62
09.07.58;568,63
10.07.58;566,27
11.07.58;569,34
14.07.58;566,19
15.07.58;564,15
16.07.58;574,43
17.07.58;571,71
18.07.58;572,69
21.07.58;571,4
22.07.58;570,52
23.07.58;568,91
24.07.58;566,71
25.07.58;563,53
28.07.58;564,04
29.07.58;570,18
30.07.58;570,53
31.07.58;571,6
01.08.58;573,71
04.08.58;575,77
05.08.58;572,72
06.08.58;575,27
07.08.58;574,1
08.08.58;579,93
11.08.58;581,34
12.08.58;582,98
13.08.58;581,59
14.08.58;585,49
15.08.58;587,02
18.08.58;586,8
19.08.58;591,83
20.08.58;594,75
21.08.58;593,01
22.08.58;589,58
25.08.58;593,76
26.08.58;592,64
27.08.58;590,71
28.08.58;589,72
29.08.58;590,43
01.09.58;588,06
02.09.58;585,76
03.09.58;590,1
04.09.58;593,39
05.09.58;593,7
08.09.58;592,92
09.09.58;592,3
10.09.58;592,19
11.09.58;589,06
12.09.58;590,85
15.09.58;590,79
16.09.58;590,81
17.09.58;584,07
18.09.58;588,54
19.09.58;590,46
22.09.58;588,36
23.09.58;588,36
24.09.58;581,75
25.09.58;585,21
26.09.58;577,92
29.09.58;584,4
30.09.58;586,2
01.10.58;588,63
02.10.58;592,04
03.10.58;594,81
06.10.58;600,13
07.10.58;603,68
08.10.58;601,99
09.10.58;605,12
10.10.58;604,57
13.10.58;605,14
14.10.58;609,49
15.10.58;607,84
16.10.58;607,41
17.10.58;609,94
20.10.58;609,26
21.10.58;608,15
22.10.58;605,75
23.10.58;608,83
24.10.58;606,95
27.10.58;601,29
28.10.58;601,64
29.10.58;607,99
30.10.58;605,7
31.10.58;607,72
03.11.58;607,72
04.11.58;614,82
05.11.58;616,75
06.11.58;624,06
07.11.58;621,63
10.11.58;620,38
11.11.58;614,01
12.11.58;618,84
13.11.58;622,33
14.11.58;619,01
17.11.58;616,52
18.11.58;619,52
19.11.58;624,43
20.11.58;625,41
21.11.58;626,69
24.11.58;632,8
25.11.58;628,65
26.11.58;625,92
27.11.58;622,22
28.11.58;623,99
01.12.58;629,77
02.12.58;632,97
03.12.58;636,4
04.12.58;638,69
05.12.58;637,42
08.12.58;640,51
09.12.58;643,13
10.12.58;646,54
11.12.58;649,21
12.12.58;650,78
15.12.58;648,61
16.12.58;654,41
17.12.58;654,44
18.12.58;653,73
19.12.58;650,82
22.12.58;655,72
23.12.58;655,92
24.12.58;656,78
25.12.58;661,69
26.12.58;664,48
29.12.58;664,48
30.12.58;664,48
31.12.58;664,48
01.01.59;664,48
02.01.59;664,48
05.01.59;671,28
06.01.59;675,27
07.01.59;671,71
08.01.59;670,59
09.01.59;664,69
12.01.59;670,45
13.01.59;668,63
14.01.59;671,14
15.01.59;671,14
16.01.59;668,88
19.01.59;674,72
20.01.59;676,42
21.01.59;677,66
22.01.59;680,32
23.01.59;682,32
26.01.59;681,25
27.01.59;679,65
28.01.59;680,66
29.01.59;684,19
30.01.59;689,53
02.02.59;692,2
03.02.59;693,6
04.02.59;692,17
05.02.59;694,78
06.02.59;689,97
09.02.59;699,42
10.02.59;699,73
11.02.59;704,3
12.02.59;703,04
13.02.59;696,96
16.02.59;696,32
17.02.59;699,77
18.02.59;705,48
19.02.59;707,03
20.02.59;711,1
23.02.59;717,82
24.02.59;714,9
25.02.59;716,12
26.02.59;716,47
27.02.59;716,19
02.03.59;727,81
03.03.59;721,15
04.03.59;727,84
05.03.59;724,76
06.03.59;727,81
09.03.59;736,07
10.03.59;736,76
11.03.59;734,63
12.03.59;739,05
13.03.59;744,59
16.03.59;742,33
17.03.59;743,86
18.03.59;745,76
19.03.59;747,46
20.03.59;749,43
23.03.59;750,63
24.03.59;751,64
25.03.59;751,01
26.03.59;749,88
27.03.59;747,78
30.03.59;759,42
31.03.59;764,85
01.04.59;763,6
02.04.59;766,82
03.04.59;767,78
06.04.59;769,06
07.04.59;773,39
08.04.59;768,94
09.04.59;759,75
10.04.59;759,75
13.04.59;764,5
14.04.59;763,35
15.04.59;761,46
16.04.59;751,5
17.04.59;754,41
20.04.59;746,15
21.04.59;738,65
22.04.59;739,42
23.04.59;737,56
24.04.59;744,15
27.04.59;738,82
28.04.59;740,37
29.04.59;740,37
30.04.59;745,68
01.05.59;749,94
04.05.59;757,46
05.05.59;757,46
06.05.59;757,45
07.05.59;762,97
08.05.59;762,9
11.05.59;768,75
12.05.59;771,79
13.05.59;778,54
14.05.59;781,94
15.05.59;783,62
18.05.59;773,34
19.05.59;781,53
20.05.59;780,4
21.05.59;782,43
22.05.59;780,06
25.05.59;783,8
26.05.59;786,17
27.05.59;793,57
28.05.59;799,3
29.05.59;796,19
01.06.59;802,13
02.06.59;808,3
03.06.59;808,61
04.06.59;806,53
05.06.59;809,77
08.06.59;806,64
09.06.59;814,84
10.06.59;813,16
11.06.59;821,38
12.06.59;812,31
15.06.59;808,78
16.06.59;815,78
17.06.59;785,01
18.06.59;805,79
19.06.59;806,41
22.06.59;814,23
23.06.59;806,34
24.06.59;803,02
25.06.59;795,86
26.06.59;795,19
29.06.59;804,95
30.06.59;810,07
01.07.59;811,43
02.07.59;817,83
03.07.59;821,05
06.07.59;823,93
07.07.59;822,69
08.07.59;818,75
09.07.59;815,24
10.07.59;815,56
13.07.59;823,66
14.07.59;824,81
15.07.59;830,97
16.07.59;830,81
17.07.59;839,42
20.07.59;841,63
21.07.59;845,17
22.07.59;846,16
23.07.59;844,35
24.07.59;841,69
27.07.59;843,44
28.07.59;845,07
29.07.59;842,01
30.07.59;848,03
31.07.59;854,91
03.08.59;858,19
04.08.59;856,4
05.08.59;852,09
06.08.59;857,05
07.08.59;860,44
10.08.59;848,52
11.08.59;845,95
12.08.59;847,9
13.08.59;855,37
14.08.59;862,08
17.08.59;859,64
18.08.59;857,2
19.08.59;862,95
20.08.59;864,66
21.08.59;868,04
24.08.59;871,18
25.08.59;875,46
26.08.59;870,41
27.08.59;876,65
28.08.59;881,43
31.08.59;881,53
01.09.59;891,45
02.09.59;894,23
03.09.59;897,59
04.09.59;894,95
07.09.59;890,56
08.09.59;894,14
09.09.59;895,18
10.09.59;895,98
11.09.59;894,08
14.09.59;892,85
15.09.59;896,05
16.09.59;896,62
17.09.59;897,49
18.09.59;893,85
21.09.59;881,9
22.09.59;885,27
23.09.59;890,23
24.09.59;890,23
25.09.59;891,8
28.09.59;897,53
29.09.59;896,54
30.09.59;902,48
01.10.59;902,2
02.10.59;904,24
05.10.59;896,74
06.10.59;905,97
07.10.59;911,66
08.10.59;917,86
09.10.59;925,1
12.10.59;934,34
13.10.59;933,49
14.10.59;937,78
15.10.59;945,22
16.10.59;945,93
19.10.59;945,31
20.10.59;949,95
21.10.59;948,47
22.10.59;946,75
23.10.59;949,56
26.10.59;953,89
27.10.59;953,86
28.10.59;939,62
29.10.59;950,11
30.10.59;954,94
02.11.59;953,14
03.11.59;953,14
04.11.59;955,95
05.11.59;949,71
06.11.59;945,67
09.11.59;934,46
10.11.59;920,39
11.11.59;930,5
12.11.59;935,29
13.11.59;941,68
16.11.59;950,85
17.11.59;953,15
18.11.59;948,35
19.11.59;949,96
20.11.59;947,81
23.11.59;947,81
24.11.59;950,1
25.11.59;951,79
26.11.59;958,26
27.11.59;966,11
30.11.59;976,93
01.12.59;973,65
02.12.59;958,99
03.12.59;970,42
04.12.59;971,05
07.12.59;956,92
08.12.59;957,62
09.12.59;945,53
10.12.59;941,79
11.12.59;935,75
14.12.59;938,78
15.12.59;936,11
16.12.59;918,67
17.12.59;904,72
18.12.59;908,67
21.12.59;854,45
22.12.59;879,84
23.12.59;892,84
24.12.59;887,9
25.12.59;896,58
28.12.59;874,88
29.12.59;874,88
30.12.59;874,88
31.12.59;874,88
01.01.60;874,88
04.01.60;869,34
05.01.60;876,21
06.01.60;892,41
07.01.60;905,59
08.01.60;912,29
11.01.60;918,63
12.01.60;914,83
13.01.60;923,73
14.01.60;930,19
15.01.60;930,19
18.01.60;946,74
19.01.60;952,95
20.01.60;955,61
21.01.60;956,21
22.01.60;955,05
25.01.60;947,81
26.01.60;951,26
27.01.60;953,93
28.01.60;962,55
29.01.60;953,03
01.02.60;962,7
02.02.60;959,48
03.02.60;958,98
04.02.60;960,7
05.02.60;964,56
08.02.60;977,11
09.02.60;983,29
10.02.60;985,98
11.02.60;990,89
12.02.60;986,1
15.02.60;987,56
16.02.60;992,51
17.02.60;988,12
18.02.60;976,59
19.02.60;991,8
22.02.60;1004,33
23.02.60;1001,22
24.02.60;993,52
25.02.60;998,11
26.02.60;1007,04
29.02.60;1015,06
01.03.60;1025,02
02.03.60;1029,46
03.03.60;1032,3
04.03.60;1025,6
07.03.60;1025,06
08.03.60;1032,07
09.03.60;1025,06
10.03.60;1008,16
11.03.60;1010,04
14.03.60;1006,06
15.03.60;1007,09
16.03.60;1009,42
17.03.60;1023,18
18.03.60;1021,33
21.03.60;1024,06
22.03.60;1033,06
23.03.60;1033,3
24.03.60;1039,52
25.03.60;1040,93
28.03.60;1039,58
29.03.60;1047,28
30.03.60;1060,47
31.03.60;1059,49
01.04.60;1062,25
04.04.60;1074,41
05.04.60;1069,28
06.04.60;1075,39
07.04.60;1069,61
08.04.60;1074,24
11.04.60;1071,99
12.04.60;1071,47
13.04.60;1052,23
14.04.60;1066,82
15.04.60;1059,06
18.04.60;1078,45
19.04.60;1089,04
20.04.60;1087,89
21.04.60;1094,73
22.04.60;1090,28
