#NAME?;MSCI AC WORLD U$ - PRICE INDEX;MSCI EM U$ - PRICE INDEX;MSCI EUROPE U$ - PRICE INDEX;MSCI EAFE U$ - PRICE INDEX;MSCI PACIFIC U$ - PRICE INDEX;S&P 500 COMPOSITE - PRICE INDEX;FTSE 100 - PRICE INDEX;NIKKEI 225 STOCK AVERAGE - PRICE INDEX
01.08.83;;;146,515;209,805;421,714;162,04;;9015,58
02.08.83;;;147,863;211,472;421,714;162,01;;9040,43
03.08.83;;;148,323;211,328;421,714;163,44;;9016,2
04.08.83;;;148,499;211,435;421,714;161,33;;9038,61
05.08.83;;;146,278;208,32;421,714;161,74;;8946,66
08.08.83;;;145,742;207,855;421,714;159,18;;8960
09.08.83;;;146,202;207,569;421,714;160,13;;8874,22
10.08.83;;;144,995;206,508;421,714;161,54;;8878,48
11.08.83;;;145,07;206,516;421,714;161,55;;8908,61
12.08.83;;;145,381;206,813;421,714;162,16;;8920,82
15.08.83;;;147,548;210,331;421,714;163,71;;9020,3
16.08.83;;;149,409;212,437;421,714;163,41;;9019,07
17.08.83;;;151,078;214,279;421,714;165,29;;9010,08
18.08.83;;;152,253;215,97;421,714;163,55;;9089,58
19.08.83;;;150,951;215,433;421,714;163,98;;9139,73
22.08.83;;;152,004;216,878;421,714;164,34;;9203,75
23.08.83;;;151,111;216,248;421,714;162,77;;9169,18
24.08.83;;;149,328;214,717;421,714;161,25;;9147,34
25.08.83;;;148,559;213,729;421,714;160,84;;9143,07
26.08.83;;;147,193;211,595;421,714;162,14;;9145,54
29.08.83;;;145,876;210,14;421,714;162,25;;9172,54
30.08.83;;;145,569;209,894;421,714;162,58;;9195,92
31.08.83;;;144,658;209,109;416,398;164,4;;9189,43
01.09.83;;;146,299;210,686;416,398;164,23;;9228,35
02.09.83;;;145,198;209,051;416,398;165;;9183,11
05.09.83;;;146,611;211,224;416,398;165;;9252,21
06.09.83;;;147,471;211,882;416,398;167,89;;9255,11
07.09.83;;;146,442;212,047;416,398;167,96;;9355,66
08.09.83;;;146,645;212,509;416,398;167,77;;9332,47
09.09.83;;;145,987;212,031;416,398;166,92;;9304,01
12.09.83;;;147,582;214,411;416,398;165,48;;9355,13
13.09.83;;;144,799;211,802;416,398;164,8;;9299,33
14.09.83;;;144,626;210,268;416,398;165,36;;9274,11
15.09.83;;;144,575;210,35;416,398;164,38;;9274,11
16.09.83;;;144,133;209,621;416,398;166,24;;9195,66
19.09.83;;;145,196;210,279;416,398;167,62;;9141,25
20.09.83;;;146,109;212,259;416,398;169,25;;9254,15
21.09.83;;;146,045;212,29;416,398;168,41;;9272,56
22.09.83;;;145,966;212,497;416,398;169,76;;9280,3
23.09.83;;;147,141;213,781;416,398;169,51;;9280,3
26.09.83;;;147,991;216,927;416,398;170,07;;9345,78
27.09.83;;;146,472;215,81;416,398;168,43;;9414,15
28.09.83;;;146,974;217,241;416,398;168,01;;9445,32
29.09.83;;;146,813;216,69;416,398;167,23;;9432,61
30.09.83;;;146,788;216,755;439,689;166,07;;9402,59
03.10.83;;;145,774;216,54;439,689;165,8;;9450,1
04.10.83;;;145,329;215,553;439,689;166,27;;9424,34
05.10.83;;;146,133;217,352;439,689;167,74;;9491,93
06.10.83;;;147,468;218,816;439,689;170,28;;9529,97
07.10.83;;;148,67;221,144;439,689;170,8;;9562,48
10.10.83;;;148,156;220,134;439,689;172,65;;9562,48
11.10.83;;;147,922;219,567;439,689;170,34;;9493,09
12.10.83;;;146,058;217,63;439,689;169,63;;9563,25
13.10.83;;;145,747;216,462;439,689;169,88;;9472,35
14.10.83;;;144,662;213,819;439,689;169,86;;9323,63
17.10.83;;;145,349;215,597;439,689;170,43;;9420,9
18.10.83;;;146,066;215,52;439,689;167,81;;9349,06
19.10.83;;;145,502;213,907;439,689;166,73;;9280,8
20.10.83;;;146,344;215,554;439,689;166,98;;9319,55
21.10.83;;;146,707;216,512;439,689;165,95;;9370,21
24.10.83;;;145,145;213,67;439,689;165,99;;9260,16
25.10.83;;;146,61;215,092;439,689;166,47;;9232,77
26.10.83;;;146,071;214,972;439,689;165,38;;9246,55
27.10.83;;;145,79;215,892;439,689;164,84;;9323,09
28.10.83;;;145,637;215,899;439,689;163,37;;9321,37
31.10.83;;;146,308;216,098;438,437;163,55;;9356,79
01.11.83;;;145,784;215,278;438,437;163,64;;9350,91
02.11.83;;;145,886;215,523;438,437;164,84;;9344,12
03.11.83;;;146,954;216,621;438,437;163,45;;9344,12
04.11.83;;;146,414;215,512;438,437;162,44;;9341,68
07.11.83;;;145,908;214,41;438,437;161,91;;9316,21
08.11.83;;;145,936;214,741;438,437;161,76;;9319,26
09.11.83;;;146,416;215,306;438,437;163,97;;9297,1
10.11.83;;;147,764;216,217;438,437;164,41;;9244,24
11.11.83;;;147,993;217,012;438,437;166,29;;9305,63
14.11.83;;;148,68;218,003;438,437;166,58;;9348,52
15.11.83;;;148,574;218,164;438,437;165,36;;9379,29
16.11.83;;;148,061;218,486;438,437;166,08;;9430,81
17.11.83;;;147,133;217,254;438,437;166,13;;9416,95
18.11.83;;;146,372;216,358;438,437;165,09;;9386,68
21.11.83;;;146,066;216,379;438,437;166,05;;9409,78
22.11.83;;;146,959;217,223;438,437;166,84;;9416,56
23.11.83;;;147,337;217,6;438,437;166,96;;9416,56
24.11.83;;;147,422;217,285;438,437;166,96;;9373,54
25.11.83;;;148,205;218,018;438,437;167,18;;9340,85
28.11.83;;;149,07;218,772;438,437;166,54;;9294,71
29.11.83;;;148,096;217,613;438,437;167,91;;9256,35
30.11.83;;;150,243;220,76;445,868;166,4;;9320,24
01.12.83;;;149,547;220,254;445,868;166,49;;9336,6
02.12.83;;;149,332;220,739;445,868;165,44;;9379,85
05.12.83;;;148,63;220,3;445,868;165,77;;9445,13
06.12.83;;;148,572;220,631;445,868;165,47;;9438,79
07.12.83;;;148,538;220,435;445,868;165,91;;9404,99
08.12.83;;;149,134;221,213;445,868;165,2;;9461,03
09.12.83;;;147,498;218,986;445,868;165,09;;9448,9
12.12.83;;;147,133;219,074;445,868;165,62;;9442
13.12.83;;;145,881;217,533;445,868;164,93;;9385,56
14.12.83;;;145,684;218,17;445,868;163,33;;9401,17
15.12.83;;;145,596;219,166;445,868;161,67;;9462,43
16.12.83;;;145,27;219,248;445,868;162,39;;9530,61
19.12.83;;;145,698;218,257;445,868;162,32;;9484,17
20.12.83;;;146,233;220,381;445,868;162;;9627,93
21.12.83;;;146,792;221,212;445,868;163,56;;9717,65
22.12.83;;;148,032;222,954;445,868;163,27;;9709,42
23.12.83;;;148,333;223,182;445,868;163,22;;9684,17
26.12.83;;;148,333;223,182;445,868;163,22;;9846,57
27.12.83;;;148,968;225,957;445,868;164,76;;9883,94
28.12.83;;;149,439;227,166;445,868;165,34;;9893,82
29.12.83;;;150,604;228,775;445,868;164,86;;9893,82
30.12.83;;;150,996;229,467;476,915;164,93;1000;9893,82
02.01.84;;;151,752;229,986;476,915;164,93;1000;9893,82
03.01.84;;;150,584;229,318;477,426;164,04;997,5;9893,82
04.01.84;;;149,06;227,87;475,903;166,78;998,6;9927,11
05.01.84;;;150,971;229,944;478,788;168,81;1015,8;9946,86
06.01.84;;;152,113;231,523;481,804;169,28;1029;9961,25
09.01.84;;;150,809;231,737;486,011;168,9;1034,6;10053,81
10.01.84;;;151,507;231,964;485,053;167,95;1034,3;10016,21
11.01.84;;;149,488;231,228;487,524;167,79;1023,4;10072,51
12.01.84;;;150,274;231,982;488,337;167,75;1031,3;10104,16
13.01.84;;;152,823;235,084;493,457;167,02;1042,7;10150,97
16.01.84;;;153,42;235,424;493,193;167,18;1046;10150,97
17.01.84;;;153,703;234,922;490,55;167,83;1041,9;10155,57
18.01.84;;;154,388;235,564;491,199;167,55;1058,7;10100,23
19.01.84;;;155,613;237,235;494,348;167,04;1057,8;10098,41
20.01.84;;;155,002;236,76;494,137;166,21;1059;10104,07
23.01.84;;;154,668;236,197;492,872;164,87;1046,8;10070,98
24.01.84;;;154,26;235,21;490,189;165,94;1055,2;10022,92
25.01.84;;;156,806;238,18;494,821;164,84;1073,5;10115,1
26.01.84;;;156,922;238,779;496,792;164,24;1072,1;10179,65
27.01.84;;;157,038;238,808;496,6;163,94;1075,9;10180,95
30.01.84;;;157,377;240,042;500,394;162,87;1068,6;10235,73
31.01.84;;;156,708;239,26;499,171;163,41;1063;10196,1
01.02.84;;;157,502;239,927;499,631;162,74;1060,3;10200,81
02.02.84;;;157,988;240,397;500,15;163,36;1050,8;10156,29
03.02.84;;;159,342;241,544;500,975;160,91;1059,8;10134,13
06.02.84;;;156,456;238,936;498,594;158,08;1038,2;10121,08
07.02.84;;;152,933;235,14;493,371;158,74;1021,7;10060,92
08.02.84;;;154,445;236,766;495,602;155,85;1029,7;10099,59
09.02.84;;;152,696;236,413;498,811;155,42;1016,9;10001,54
10.02.84;;;152,039;234,42;492,969;156,3;1018;9959,9
13.02.84;;;152,953;234,871;492,301;154,95;1018,3;9963,16
14.02.84;;;153,013;233,473;486,85;156,61;1027;9830,47
15.02.84;;;155,914;236,594;491,135;156,25;1033;9892,16
16.02.84;;;157,181;238,102;493,559;156,13;1035;9897,15
17.02.84;;;157,417;238,461;494,304;155,74;1039;9925,07
20.02.84;;;157,288;238,036;493,029;155,74;1035,4;9937,83
21.02.84;;;157,126;237,685;492,119;154,64;1044,4;9970,64
22.02.84;;;157,804;238,273;492,585;154,31;1043;9947,71
23.02.84;;;157,822;238,11;491,923;154,29;1031,7;9939,56
24.02.84;;;159,573;239,606;493,068;157,51;1036,9;9962,87
27.02.84;;;159,878;240,755;496,612;159,3;1041,3;10071,48
28.02.84;;;161,178;241,681;496,766;156,82;1039,2;10073,78
29.02.84;;;161,062;240,952;494,32;157,06;1040,3;10030,7
01.03.84;;;161,085;239,763;489,785;158,19;1046,1;9920,27
02.03.84;;;163,849;244,804;501,678;159,24;1060,7;9948,48
05.03.84;;;163,903;249,514;519,268;157,89;1053,7;10088,94
06.03.84;;;164,024;249,817;520,103;156,25;1064,5;10058,72
07.03.84;;;163,314;248,634;517,469;154,57;1055,6;10021,2
08.03.84;;;161,599;246,861;515,188;155,19;1055,8;9959,32
09.03.84;;;161,432;247,07;516,4;154,35;1060,1;9997,22
12.03.84;;;159,693;247,651;523,045;156,34;1063,6;10086,54
13.03.84;;;162,295;251,751;531,812;156,78;1082,5;10194,76
14.03.84;;;164,308;256,129;543,131;156,77;1087,7;10324
15.03.84;;;163,573;254,196;537,739;157,41;1101,1;10346,99
16.03.84;;;164,545;255,194;539,005;159,27;1128,5;10458,31
19.03.84;;;162,492;253,339;537,283;157,78;1109,7;10479,8
20.03.84;;;163,576;254,411;538,541;158,86;1123,3;10479,8
21.03.84;;;162,545;253,257;536,837;158,66;1130,7;10413,88
22.03.84;;;162,147;252,514;535,06;156,69;1117,2;10455,81
23.03.84;;;162,987;253,242;535,649;156,86;1121,3;10506,29
26.03.84;;;163,721;255,074;540,639;156,67;1119,7;10483,73
27.03.84;;;163,856;256,534;545,737;157,3;1101,9;10528,36
28.03.84;;;162,996;256,887;549,203;159,88;1103,6;10700,87
29.03.84;;;164,767;260,279;557,423;159,52;1113,6;10801,55
30.03.84;;;164,475;263,088;568,701;159,18;1112,5;10929,17
02.04.84;;;164,618;264,746;574,559;157,98;1108,1;11050,19
03.04.84;;;162,304;261,169;567,027;157,66;1095,4;10933,82
